id,gender,age
173bee,1,28
1a2193,2,44
0daf06,2,45
0cb5e9,2,26
07fc4e,1,26
10fb77,1,26
1c8513,1,36
148ffc,2,55
2.28E+02,1,40
04c638,1,57
0874db,2,54
87994,1,38
0a1805,1,42
8.30E+64,1,61
1450d9,2,47
0caf48,2,32
0c0433,2,71
0d92e7,1,42
15daed,2,26
076d45,2,52
53499,1,25
02c5c2,2,30
183d62,1,3
148b8c,1,69
12e0f8,1,25
0178f4,1,39
156ad8,2,33
0acf18,1,25
152edb,2,67
0d6f71,1,69
13d79f,2,33
01b713,2,44
07f8fd,1,39
13aa7d,2,58
0633b8,2,42
12baab,2,86
17d13b,1,86
1c3db3,1,27
1.63E+79,2,24
1a8d09,2,41
1a0888,2,45
1c6d93,1,53
1aab3d,2,57
0c5fb1,2,43
06e930,2,35
1757c5,2,49
036cb9,1,36
0b7b16,1,12
0c0802,2,33
89167,2,33
3915,2,31
116067,1,87
0d8ce9,2,31
0a302e,2,55
11f5c2,2,32
10d0ba,2,56
01dd65,1,39
0a79d9,2,8
0b841a,1,49
0d5c2a,2,7
15b9b6,1,31
11f17f,1,29
1b8999,1,47
127fda,1,35
12a688,2,36
095f77,1,30
93318,2,41
1db328,2,35
129785,1,28
01c443,2,56
12f061,2,42
02ff95,1,24
118c7c,1,36
07c194,1,52
1e3997,1,61
0ffca6,2,3
1870ad,2,8
1c0cbf,2,44
013f7f,1,24
17943c,2,43
1ce63f,2,30
1330ae,1,51
0ec0be,1,57
0d0f37,2,52
087f93,2,64
09b4f2,2,41
1a83dc,2,50
0495bb,2,33
04db9a,1,34
19d70b,1,47
03a402,1,83
1dfbbc,1,26
0cca24,2,60
08c9cd,1,73
066cea,1,17
1e0e43,1,60
16ed45,2,50
0d2f4f,2,38
0b7334,2,7
184a41,2,48
0d6c38,1,41
00be35,1,42
14a7d2,1,37
77334,2,28
0184ed,2,51
44065,1,42
083fae,2,39
09de6e,2,2
11a8cf,2,36
1a2fab,2,22
07cee4,1,32
0e0e00,1,47
037aeb,2,21
189066,2,46
0a34c0,2,33
02ec63,1,47
07f906,2,47
0bf23b,2,53
1da14e,1,59
19b2d1,1,53
12fb52,1,35
14aa94,2,54
1bae41,2,43
04342e,2,28
008fd3,2,68
1cd5e1,2,82
03bfc1,1,69
03d49a,2,55
110d35,2,49
041e2a,2,32
16ad4c,2,62
00989d,1,24
1.20E+01,2,29
035b45,1,65
04790e,2,54
1da899,1,72
05996b,1,25
18c89d,2,75
0f69d4,2,73
03e2e9,1,40
13cf0e,2,14
142156,1,37
145d3d,2,55
095c0e,2,25
125308,1,35
18ad6d,2,65
31339,2,41
12d8be,2,32
157cf9,2,30
16d8f7,2,46
1898bb,1,53
1c68bb,1,44
1ce6da,2,35
043f55,2,26
1312ab,1,22
776,1,32
059b71,2,28
1c52af,2,57
1b6928,2,23
0a0ed6,1,59
0248d2,1,16
0fb191,2,24
08b430,2,65
0041aa,1,46
177617,1,35
0f9157,1,36
108016,1,38
85912,2,51
1279fc,2,59
18407,1,59
0cd798,1,39
0b2c80,2,19
1c5836,2,31
30298,2,25
1a03d2,2,27
14bf10,1,47
134b31,1,29
0196b3,1,45
4.66E+03,1,42
184257,1,42
044ed5,1,37
1e67a7,2,21
0ccf73,2,50
0f12b9,2,29
152883,1,31
1638c6,1,38
1b2127,1,50
183205,1,29
154879,2,40
1a7d2c,1,48
133b3c,2,15
0a8b67,2,33
16ecfa,1,50
9.00E+225,1,54
03c55d,2,23
0f9f3c,1,3
0715ba,2,42
0cf643,2,52
197418,1,51
0acf8d,1,44
0b9e41,2,27
092a6e,1,47
37822,2,39
2.50E+71,1,46
173cfb,1,31
19aac5,2,40
19ab66,2,42
0a6f8b,2,51
02a171,1,29
132c78,1,39
042a1c,2,24
1.60E+10,2,27
091ab8,1,31
023dae,1,23
1b2eb4,2,33
037fb9,1,69
0913f6,2,63
6726,1,58
0fb63d,1,43
19f105,1,49
052aa6,1,44
0eec47,2,59
67082,2,73
12ca19,1,71
0470ba,2,33
1a26d3,1,33
09500a,1,60
044ec8,1,62
0148fc,2,25
020d19,2,49
0d2099,1,97
116b6f,2,26
0e165c,2,54
14836a,1,61
121904,1,41
1b7778,2,51
0fc764,2,47
18d1c4,1,28
15dd82,1,68
100384,1,47
187516,2,38
1b4e29,1,31
0a9d18,1,41
07cfdd,2,56
00b85e,1,40
19ae94,1,46
0e7409,2,51
0f7cf3,1,54
104efc,2,65
07b986,2,22
00aae2,1,60
4253,1,31
157819,2,41
13a7e0,1,3
17ed75,1,26
1ae8f2,1,67
03fed8,1,0
0ab2a1,1,74
1.66E+09,1,78
007d7a,2,56
11a05f,1,35
1c35fd,2,31
1b1569,1,38
13c674,2,31
1bd47a,1,27
1dd66a,1,29
0f99d7,1,41
029db2,1,62
0e3815,1,52
1b3557,1,37
0daa20,1,26
15c288,2,35
100d2b,1,45
1198a5,1,25
16271e,1,70
13640b,2,11
04cbed,2,42
0b2ee6,2,33
0465aa,1,33
104a0d,1,70
1c7b87,1,51
08a79b,1,30
0b70fe,1,65
0fe704,2,9
111a9d,2,38
0cfcc3,1,47
1157aa,1,53
1b17f8,2,60
01ca71,2,59
0a7f62,1,47
0c25df,2,16
02d85c,1,24
136bf9,2,61
17380,2,56
09ebca,1,60
1e09cc,2,36
087c3a,2,24
0e57b1,2,29
17b0e2,2,32
32499,2,57
0e6d08,2,54
0bc6e6,2,74
0ee9c5,1,37
169aa3,2,80
05e5cd,2,40
0f351c,1,42
131ab0,1,79
04cb54,1,41
129bfe,1,26
16cd01,1,46
0ca149,1,40
0aea06,2,0
5817,1,0
1d460a,2,39
0cd913,2,43
0827b5,1,31
0199b6,2,9
07c37a,1,28
13b6d4,2,63
118126,1,40
1c4248,1,32
16ba40,2,33
0edfac,1,51
00f114,1,68
19d246,1,35
0751a6,2,69
11a02c,1,68
117320,1,62
0ac856,2,57
00728c,2,35
1542f0,2,54
185daf,1,51
0be1af,2,59
08f707,2,34
1e0ed2,1,34
0e2635,1,60
17c139,2,49
0cd908,1,28
00649d,1,64
087d74,2,20
14f803,1,26
07300f,1,25
1dd35b,1,21
1.18E+10,2,66
072cce,2,52
16295b,1,31
1.28E+05,1,54
04a891,2,33
18e9b5,2,28
0f756d,1,17
12038b,1,34
1330b8,1,28
0c008c,2,60
2.90E+92,1,29
1dccf7,2,27
07cf00,1,39
037c3d,2,34
0a9327,1,63
0c6253,2,67
07ddb4,1,44
0e8aeb,2,82
1.23E+61,2,25
18e51d,1,28
1c1ed5,1,56
0c3eb7,1,19
060fb8,1,51
1cac5d,2,43
0b0b0e,1,66
0f4bb9,1,52
0ebc3b,1,60
122f31,2,40
116266,1,49
015a59,2,69
197bcf,1,24
0bbc17,2,36
10fd81,1,56
1036b3,1,31
0777cc,2,44
029cb4,2,38
1c59a4,1,64
1649d2,2,65
104af2,1,20
077f33,1,20
00fba7,2,61
10ec25,1,21
0d947f,1,22
09db2e,1,36
1e1965,2,47
1d8026,2,62
025a88,1,62
119346,1,28
145227,1,74
090f2f,1,34
0e78bb,2,56
0425a5,2,20
0b8fd9,1,28
02f7d3,2,37
159e2f,2,17
0e3d24,1,21
17e8f7,1,24
18187b,2,56
0c7378,1,60
15f83b,2,1
1ac267,1,30
01e20b,2,39
1442d8,1,35
1932df,1,71
060a5f,2,23
1.83E+09,1,40
13bc8f,2,59
179898,2,75
16ef3e,1,30
16db34,2,40
132e7f,2,35
116658,2,19
1e34c6,2,76
03d3df,1,66
0d6914,2,31
0bf6cc,1,51
101474,1,64
0c4687,2,67
04c8c7,2,32
1b6fe4,1,76
1b31ca,2,46
12235,2,62
05c7f1,1,27
08e2a1,2,41
15b582,1,45
0ced69,2,54
50323,2,56
0e5bac,2,83
0bf09a,2,30
18a5ee,1,32
132114,2,69
00eeed,1,29
07532c,1,22
1a9ae2,2,35
073bd1,1,40
1e03f3,1,30
1c2d5b,1,22
14d0de,2,27
13023f,2,33
184570,1,51
0134f5,1,25
6.00E+89,2,23
0043fc,2,66
0719c5,1,23
7.50E+85,1,60
4.70E+10,2,32
114542,2,20
04a46f,2,29
10a796,2,58
0b9e0e,1,32
1.30E+233,1,52
10a48a,1,58
54117,1,30
0de076,1,48
9.50E+20,2,1
26598,1,49
0fd348,2,40
1d24dc,1,48
14c613,1,32
1891ef,1,37
12ed95,1,38
0304f0,2,29
0d853b,2,67
1862d9,2,44
111b8b,2,56
13b9e8,2,52
0f0b85,1,29
087fd0,1,39
0ab641,2,42
1cca3e,2,46
12a00f,1,37
0e02c5,1,21
1c46bf,1,21
138c88,2,31
15798f,2,40
17ec20,2,38
0c7d2e,1,29
07f204,2,57
1acc72,1,3
020eee,2,7
1c5b43,2,10
1dbead,1,76
1ca8be,1,75
1c38e0,1,71
1.36E+11,1,48
03afdb,1,25
0246a8,1,29
0346f2,1,38
00cd4d,1,63
0fba5a,2,62
1a3daa,2,32
193fbf,2,34
144ac7,1,60
169dc3,1,45
1aedcb,1,1
1e5f30,2,52
196716,1,28
15817b,2,62
59192,1,28
1.71E+40,1,30
06f673,2,32
1ce159,1,53
079d1c,2,32
100388,2,86
096a25,2,28
10b451,1,39
128e2e,1,48
16e04d,1,25
14d261,1,36
1b92c8,2,43
102ab4,1,33
0934a9,2,29
11d64c,1,30
1e5bb4,2,63
09d9d7,2,31
18c8d7,2,55
8.00E+24,2,34
13b22c,2,25
1599f4,2,43
0c4edb,2,46
14f2e4,2,58
19f027,2,27
1a8e26,2,30
105c79,2,35
0c456a,2,79
0f8d70,1,33
02afa4,1,29
0cd1f2,1,35
12e22c,2,42
0f8412,1,63
174dcf,2,39
11d9de,1,43
152d07,1,45
1c2339,2,29
09ed35,1,31
196ef3,2,29
1d77f0,1,49
18935e,2,40
1ab331,2,40
93720,2,34
18b364,1,41
1d4b2e,2,41
0eb566,2,23
015f61,1,33
17349a,1,49
51634,2,32
093c5f,1,43
1600b5,2,69
36282,2,87
1.35E+06,1,24
0b5a32,2,43
1d8849,1,3
130535,2,36
0e5ffa,2,37
06034d,1,14
15f66d,1,77
1026d0,1,39
1233c2,2,48
0d3f56,1,44
1d9c4e,2,68
05fa4f,2,31
0d9cbe,1,31
1.33E+06,1,76
1167a2,1,70
113470,1,41
0409fe,1,41
37214,2,48
051bdb,1,42
10d29c,2,39
0f499f,2,57
115900,2,4
0e87f0,1,25
1842bf,2,29
0c499a,1,57
1b5a1c,2,30
16b2eb,2,34
062a35,1,40
144714,1,36
0fd6d4,2,14
0eddc4,2,27
045c6e,2,43
0e93d2,2,49
07f3c4,2,24
0127a3,1,28
00efcd,1,29
179559,1,4
0b7b4e,2,60
0096f5,1,31
092d62,2,39
03adee,1,62
19a877,1,36
02b5d8,1,13
1a50a7,2,71
192b3b,2,68
0aa055,2,67
0b0c8a,2,46
2.42E+02,2,47
67777,2,10
17745e,2,34
70070,2,29
055eb8,1,62
139101,2,32
0a4359,1,52
08fa30,1,22
0f0efe,2,52
1911d0,1,23
0fe3b7,1,53
09cd65,1,63
18d49e,1,30
84445,2,59
1b607d,2,41
1b8202,2,78
1ccd62,2,33
19271e,1,7
10aa1d,2,26
06b0c0,2,31
1ce3b4,1,27
00dedb,2,35
1d76b9,2,29
0dff34,1,63
090bac,1,35
116762,1,36
15a0f4,1,30
0bce11,2,55
0b36a8,1,33
0bc097,1,48
09985d,1,43
06e79a,2,62
190ed1,2,51
13d403,2,24
1db97c,1,66
0e5965,1,25
86405,1,38
1b054d,2,32
0418a0,2,63
176fb7,1,33
1655ab,1,70
1cdf90,2,23
0720ff,2,47
075faf,2,50
0100c9,2,40
046a9a,2,49
76826,1,83
0539a7,1,40
033a5d,1,29
0bbb79,1,49
109628,2,31
1970b5,1,63
1a75e9,1,28
0eb957,2,27
0b5f4b,2,83
024fb0,2,51
13114,1,38
07bfd1,1,38
001d96,2,65
184563,2,35
1c8b0d,2,65
0cdc37,2,0
196a8a,1,22
06dc9c,1,35
01df76,1,20
04fddf,1,53
1.92E+05,1,46
1ae2f7,1,29
144b51,2,67
10a1e7,2,74
0955a5,1,38
189962,2,48
1e5cdf,1,24
055dd9,2,34
1dbb47,1,45
025bbf,2,39
140522,2,58
0cd9d7,1,45
02752f,2,42
1b66f7,1,35
0bafbf,1,45
0a1882,1,34
068bb3,2,26
18487c,1,34
10c41e,1,56
0d8aa2,2,22
1bdee3,1,32
160ac8,1,42
1bc1d4,2,29
09e970,2,34
08ed15,2,74
1e5ba6,2,40
02da47,1,23
0605b4,2,24
07a439,1,34
1385b1,2,43
036b48,2,38
1e2422,1,52
130a61,1,38
1370f1,2,12
0b6eac,1,66
17a7c7,1,57
1b33e8,1,66
1c0a14,2,49
009a2b,1,24
19f796,1,64
18042c,2,49
1.54E+08,2,23
149d2b,1,41
4.29E+03,2,27
106a06,1,39
16896f,2,66
0213af,1,36
15e7e8,1,58
1c1973,2,8
05cd1d,1,34
1be828,2,3
0f887b,1,69
0b6b9a,1,40
0cdcce,1,19
19dbf7,1,40
1a4c44,2,52
09542e,1,39
0e1272,1,56
0af43b,1,50
05b822,1,13
045e5e,1,30
1b0778,1,25
14eebf,1,50
1b45b6,2,40
5.10E+09,2,40
1c4819,1,45
07d0a1,2,32
10c14c,1,51
02dc3d,2,38
1ba5c3,2,44
4681,2,35
0cae3e,2,28
10fa83,1,39
6.90E+01,2,72
62219,2,1
70605,2,61
00c14c,1,52
45325,1,30
1118aa,2,42
0b173a,2,40
130ab3,2,45
0db017,2,56
15419f,1,77
60336,2,43
0729c5,1,94
17cf0f,2,75
07994b,1,27
14e887,2,34
12c432,1,29
12a1d8,2,44
034afe,1,49
174d62,1,26
01ec59,1,27
0ed3fb,1,52
0a8b1f,1,54
06d58f,1,30
083cb7,1,47
11360c,2,60
0cc2c5,1,37
0051af,2,30
96999,2,71
09493d,2,47
1d6a60,2,30
09fb1c,1,20
030c58,2,45
03a6ea,1,24
03b4b9,1,27
1d10a6,1,46
07b170,1,28
0ed0aa,1,40
09fd82,2,22
0f4991,2,8
0a86df,2,65
055f2c,1,45
1200b4,1,41
0b30a8,2,69
1aae4e,1,40
47575,1,54
0fe66d,2,40
0c72ab,1,49
04de10,1,19
181c1f,2,35
1415c1,1,17
1a9d22,2,31
0c4fb0,1,21
1bd2a3,2,11
0693cd,2,49
1dc153,2,50
15df61,1,24
1b0507,1,67
1a9821,2,33
19f806,1,44
09a891,2,50
182df0,2,31
182a04,2,27
00a446,2,53
150da0,1,32
0c273b,2,38
02950b,1,33
151cea,2,48
116c1e,2,22
00a5b1,1,29
10bb77,1,38
109435,2,34
10e72d,2,38
0206c3,2,27
178166,2,62
1b61e3,2,57
14e455,2,74
03dcd1,2,45
03377b,1,27
57526,1,75
1cdb49,2,62
041a4e,2,83
16e667,2,40
0d631b,1,51
06d364,2,75
50045,1,38
01d2eb,1,5
1a4af7,2,43
6.10E+74,2,36
12dcaa,2,55
0b3b06,2,25
1d08a8,1,31
9.50E+74,2,28
1e5e3f,1,24
135f18,1,21
09fe7c,2,31
02f695,2,41
00828e,1,48
18a42f,1,50
0b09d3,1,28
03b84f,1,43
1da30b,2,68
081cc2,2,33
0639ec,1,48
0abcbf,1,4
38594,2,39
024afa,2,32
14db26,2,39
13afee,2,59
13ea18,2,33
0270ba,2,2
20898,1,49
133879,2,37
0c4f7d,1,29
04ed5e,2,48
135107,1,49
04b1f7,2,1
0b8803,1,50
1c48f0,1,25
067c53,2,32
18f14b,2,27
09f24a,1,77
0327b2,2,59
0a176e,2,25
0bc63a,2,26
0d87c6,2,37
165310,1,28
1a11a6,1,46
1797c3,1,21
12cd1a,1,31
1923dc,1,25
055ecb,2,34
1b1d94,2,49
0cc425,1,35
51087,1,22
0e9fa6,1,59
05c3a9,1,61
0cba92,1,45
0b0d81,2,36
06ff17,2,49
0cf820,1,52
114e1a,1,34
48867,1,22
01ea7c,1,44
09ca82,2,53
1be3d5,2,28
0e9d85,1,58
54276,2,22
143e8d,1,19
1a39ef,1,1
08948c,2,59
103ac0,2,64
1d7e6c,1,28
1813bd,2,38
1c1a23,2,32
146956,2,36
1a47ac,1,32
0a729c,1,30
0f36cf,1,9
148173,1,28
0244a5,1,75
052ce9,1,36
0b6248,1,38
1b377f,2,28
13b8f4,1,36
58723,1,42
1475fb,2,67
089ff1,2,6
1de312,1,20
15f07c,1,43
08e314,2,27
6544,2,33
19d435,2,42
02435b,2,23
0c37cd,2,40
0a66b9,2,46
03092b,2,29
11eb13,1,8
155f65,1,49
0f0bf3,1,43
048c8b,1,28
10627f,2,73
10327d,1,36
14f2b6,2,81
056c79,2,10
1db30c,1,37
0dea81,2,22
01336d,2,20
052ef7,1,53
12a4fd,2,36
180517,2,1
13c2b4,1,46
174a61,1,33
05730f,1,24
057b07,2,31
0e556c,2,59
1d38dc,1,36
03fdc8,2,66
0a6d5e,1,53
135815,2,60
0fa2b5,1,22
0492b4,1,59
03719c,1,40
1d0992,2,37
1166d7,2,0
161629,2,56
1c194b,1,28
1c5abd,2,14
05ade5,1,62
13ebac,2,73
150687,2,30
0adb64,1,34
0d0d8e,1,53
1a8a28,1,31
1d855d,1,33
1d54f5,1,48
11cd4d,2,6
8.00E+47,2,29
17df9c,1,33
03f988,1,51
118da0,1,51
05c5ff,1,47
1ae730,1,49
0ed829,2,32
109dae,2,34
0d064d,1,41
17a9b3,1,47
68153,2,34
09d87b,2,48
0b35ea,2,51
0b68be,1,30
1065f0,2,73
197f57,1,50
1a5745,1,69
085e2e,2,79
30760,2,59
01f316,2,22
06986b,2,40
0fa847,2,30
112d55,1,26
44108,1,48
0ba5bc,2,40
0d8695,1,37
14eb9b,1,45
0499b0,1,60
04d5e7,1,25
190da1,1,36
1ded74,2,32
048aaf,2,49
17f1f8,2,48
0fd8df,2,77
1.65E+07,2,37
03bf11,2,22
008ce1,2,30
1c3921,2,46
0ea5a5,2,51
15c556,2,32
1bda53,1,19
0000a8,2,48
07e20f,1,31
0dec03,2,30
091c73,2,22
12f777,1,41
0f6595,1,50
0ec343,2,70
19669d,1,40
10a458,1,55
13c573,2,88
1114d0,1,70
14b161,2,21
0e0e4d,2,43
14774e,1,37
1593bc,2,24
0b3efa,2,29
1dddb5,2,30
0a4635,1,46
158811,2,7
166bc0,2,59
1927d4,1,45
171f14,2,34
1da404,2,26
1c7c47,2,62
1ba076,2,25
1.52E+10,2,60
0f3c53,2,23
0adebe,1,67
09b3a7,2,23
1b3031,1,31
00ce63,1,58
01c9be,2,23
03c62c,1,27
0877a2,2,21
0fa7ad,1,30
1c5486,1,36
1d61f5,1,5
0c2090,1,35
3.00E+05,2,46
1.16E+07,2,28
188913,1,40
0e2459,1,25
05b564,2,60
1b9c42,2,31
121ee3,1,49
04b0fc,1,29
101d23,2,21
01c602,2,36
046ef2,2,54
1b4699,2,74
04ca5d,1,45
148008,2,71
18c2ac,1,40
0524ce,1,46
0cd3f8,1,14
056ee1,1,30
0f8b34,1,26
92589,2,34
09c76c,2,41
163362,1,69
00fc94,2,69
1d6dce,1,45
1102b4,1,57
0571fa,2,40
1317b5,2,37
05c83e,1,46
12853b,2,1
0bf025,1,42
0776fe,1,28
0e9f39,1,43
1a778b,1,73
0169df,2,48
0da46f,1,71
0f0d8b,2,45
143b62,2,30
88380,2,20
042fcb,1,43
2.30E+04,2,40
0f1b62,2,62
167d28,1,26
0913b7,2,40
183cac,2,39
07822f,2,23
0a2705,2,37
13abcf,2,62
02d611,1,19
19381,1,21
0d6753,2,8
1.49E+26,2,40
62769,1,55
1b611f,2,27
9.42E+05,2,24
0e7c94,2,31
02141d,1,28
0f9ab0,1,22
159ac5,2,60
46395,1,43
08c576,2,38
0bb208,1,46
04f22d,2,50
11510b,2,52
153449,1,35
16d67b,2,52
0410ca,1,49
1df711,1,2
188e1a,1,45
0b728b,1,52
0bd8f6,2,54
1e174d,2,67
14bca6,2,50
5.50E+45,2,42
112d54,1,54
070de5,1,30
182d57,1,38
14d869,2,76
0f9d87,2,39
1d444e,1,2
10228c,1,41
14bbc3,1,31
118d92,1,42
156758,1,13
126d23,1,8
0bae1f,2,42
171208,2,70
09b6b0,2,19
1ad4c0,1,32
0d8b0b,1,44
09d90e,1,40
1bc0f7,2,54
166421,2,52
0d65bf,1,11
0d142f,2,14
0f5771,2,16
190860,2,54
0f7e03,2,72
126ac8,2,24
09f8ff,1,33
078f86,2,33
48449,2,31
09259c,2,24
1738c5,2,29
06ba71,2,18
0b6471,2,54
09a7cb,2,29
77518,2,27
0d5c3f,2,44
1.27E+72,2,43
0f0cc6,2,0
0c54a9,2,30
1ad155,2,23
157c95,2,35
1c7f0b,2,78
08dbcb,1,36
0742da,1,46
066cb3,1,35
19b46f,2,34
1b29ee,2,54
12566b,2,56
14a63c,1,34
126a51,2,25
0d0065,2,33
88722,1,22
05a3f6,2,35
01d3d3,2,47
1d4649,2,24
1d6274,2,33
10cdd5,1,85
164603,2,31
16146f,2,37
13b7fa,1,46
53467,2,62
0c2340,2,34
1cd94f,1,33
0e0587,1,54
1a0ad2,1,36
1646c0,2,59
03f673,2,23
06c220,1,50
1b8e45,2,57
0c8316,1,35
0c92ce,1,4
0e7de8,1,53
1a5825,1,60
00b9e0,2,23
0c6167,2,46
074aa5,1,26
124062,1,60
0e7bd8,1,48
153ba9,2,68
05331b,1,57
043aac,1,41
0ad41a,2,46
01bf8e,2,69
07d081,2,48
13a243,1,62
0b6302,2,72
04a8bf,2,47
1a8ac4,1,50
12ee9a,2,78
1d697d,1,36
0bda9c,2,58
134e1e,2,41
1ad67d,2,36
0d3ddf,1,32
0d35dd,1,31
17a212,1,22
0e9658,1,45
0b8214,2,23
050ed8,2,24
1dd0f8,2,41
18e00d,1,35
0ecb9e,1,43
0e0fdb,2,35
1806fa,1,26
0c732a,1,20
1397af,1,27
0b9603,1,57
1a55d1,1,48
1cd153,2,25
03ca1d,2,76
0c2654,1,85
0f80fb,2,16
18af65,1,49
1305d5,2,33
0dc612,1,47
02c687,2,52
0a8a3e,1,57
02a78e,2,27
0df4c0,2,32
1a87da,1,31
02c252,1,17
13b396,2,33
1249c7,1,39
125f13,2,26
1c0a8c,2,51
00a94d,2,84
49070,2,51
0e13b2,1,49
1b5b09,2,57
2.87E+09,2,25
01a971,2,26
0093f9,2,61
0439c0,2,1
00a098,2,62
0ee418,2,3
79394,1,53
0d241d,1,30
0d682f,1,37
076a77,2,51
082f4f,2,53
10392,1,49
1b047c,1,37
07ec6e,1,80
1cd2c9,1,32
1b5c79,1,37
18a2b8,2,87
01e62c,1,56
10a6c1,2,49
1b724e,2,20
189ec0,2,21
133fb6,2,31
056f71,1,11
0f7679,1,38
1e3f27,1,30
05fb53,2,53
18eefa,2,52
4112,1,43
14e948,1,21
060dff,2,53
03a189,1,42
06ddec,2,27
05f290,2,28
000da7,1,19
1a2432,1,29
039bba,1,34
0d0306,2,38
0ccb61,1,47
0ff27b,1,34
03c7c6,1,48
0901a6,2,38
027e8b,1,44
06ab88,2,1
17a56e,1,41
10b11f,1,31
018f68,1,45
140aed,1,36
089b6f,1,33
09b199,2,30
162fc1,2,44
1782a0,2,70
12c508,1,42
1dfdcf,2,55
0252a4,1,27
005b28,2,63
1171bd,2,32
08916c,2,58
1d75a1,2,30
158301,1,30
18362b,2,32
12cf41,1,53
1b7188,1,45
03a584,1,46
0cfd00,1,54
14467d,1,40
04f15f,1,43
1dc895,1,72
132c7e,1,46
07c82b,2,22
00ec75,1,29
58332,2,38
0e3fb2,2,28
192761,1,81
181ef4,2,65
1cde42,1,67
17395d,1,30
1a1761,2,37
1d5207,2,52
17c3d5,1,27
07c390,2,46
11ed7a,2,24
148c88,1,62
0bdc3a,1,39
04adcf,1,34
1ccd1d,2,0
1e0c62,1,3
0a7e18,2,25
1c0023,1,43
08443a,1,31
112dc0,1,41
16da72,1,50
02585c,2,60
1109bb,1,22
012d71,1,6
15a50e,2,23
0e7f3c,1,40
79599,1,27
96169,1,27
179c04,1,48
1d1843,2,38
1c8ad6,1,62
0546ac,2,6
0dbf6e,1,29
038ad6,1,7
05dacd,2,28
0911c8,2,26
140ebc,2,55
162653,2,50
0fd6cc,2,61
118dba,1,25
16f778,2,47
06251b,2,21
0a1e3b,2,22
1521b7,2,67
54208,2,42
0c3ed7,2,42
160b4a,2,37
041feb,2,55
0ebed4,1,41
134b25,2,55
060b0f,1,42
16ebd4,2,63
18268f,2,72
33955,2,43
05a286,1,58
11fd39,2,31
0d39de,2,82
07fe2c,2,38
0debeb,2,66
12acc7,2,35
0ef4fb,1,30
0bbf94,1,59
0cf2a4,2,37
1b38bf,2,38
0f9cd1,1,80
05116d,2,33
0598f5,2,71
07da53,2,50
0ed851,1,30
74305,1,87
0e43e8,1,53
18c8e3,2,30
10da6f,2,52
128dd2,1,21
4.40E+76,1,30
106dc5,2,25
10a3b0,1,35
48482,1,35
02fc5d,2,35
1cea82,1,51
0494cc,2,44
191172,1,27
1b6e50,2,29
0cae46,2,45
0bb806,2,45
10b2b5,2,35
0f6511,2,27
1b4498,2,53
1afc4b,1,1
1c130e,1,19
0e65bd,2,31
15f173,1,30
43561,2,73
0c726d,2,28
135da7,1,54
1d4720,2,52
68707,2,39
1a8f6d,1,23
071edd,1,47
1d3748,1,42
10041c,2,27
15a65f,2,27
0d7e2d,2,34
0ea32d,1,44
1b2faf,2,32
1cfdeb,2,76
150e9d,1,55
1df36e,2,50
0caded,1,58
1be607,1,31
17842c,2,42
97923,1,78
1a0c94,2,26
196d36,2,28
1e7bc1,1,15
1c0861,2,45
044bba,1,36
0bae97,1,56
1.06E+67,2,31
0194f1,2,31
0d027a,1,25
12a0b1,1,32
0c8405,2,24
101333,1,73
1611dd,1,24
0a56cb,1,31
050d20,1,80
0957d5,1,47
192642,1,24
076fd9,2,27
0fd3b0,2,44
0b1906,2,39
1b5f73,1,3
47252,1,33
18831e,2,28
00cd66,2,42
0bd25b,2,38
08e1b9,1,32
1d3542,1,43
09dc1e,1,26
0d92dc,2,57
1a6a5c,1,26
1cd44b,2,69
1d701f,2,24
06022d,2,82
0a2b45,1,20
0f84dd,1,43
0aa0e8,2,7
135430,2,32
050d36,2,45
1.83E+74,2,39
05cc9a,2,72
3.86E+11,2,28
04f7f9,2,37
0f4ca6,2,43
17b21a,1,22
1c58c4,1,39
01642b,1,41
0a2412,2,63
1ba83d,2,44
96209,1,10
086b7a,1,20
019a90,2,59
0cb2b4,2,50
0aff4e,2,55
16e8a0,1,23
110366,2,31
13ad0d,2,77
0dc6c3,1,43
190203,2,78
0924d5,2,43
4.90E+26,2,3
16eb6e,2,26
025d1d,2,81
13a5e7,2,28
044ae1,2,19
0aae12,1,25
0a1bb0,2,31
167bb1,2,3
177d37,1,25
0baa5c,2,60
0fff96,2,59
1625b0,2,72
09d2be,2,40
155b8c,1,55
02adaf,2,53
0cf45a,2,39
066b81,1,22
0d97ef,2,74
106541,1,35
192847,2,60
0f4239,2,44
03fe29,1,52
92848,1,23
043cf2,2,34
10d0c9,2,50
0d0c4d,1,28
09a7ca,1,37
85194,1,44
1d2d9d,1,19
129899,1,54
14c229,1,24
02f3b7,1,28
0061ee,2,36
1.77E+25,1,50
196cb2,1,35
03026c,2,46
0b3142,2,33
193d94,2,36
0e2c06,2,22
185707,1,65
1461c1,1,74
091b59,1,55
1805b8,2,32
12aa61,1,22
120b3f,1,16
68512,1,43
08a097,1,59
18717f,2,35
027b7e,2,33
143d51,1,37
0d59cc,1,53
149410,2,43
10a996,1,46
1286bf,2,41
091b88,1,41
00f3c4,2,45
1c9f2c,2,56
0c4630,1,30
18889c,1,41
15c6ff,2,36
0ca933,2,12
07ce55,2,45
1bba27,1,49
13f9fa,2,14
17743e,1,26
1a5465,2,74
0ab0f2,2,77
0b2391,1,32
22691,2,38
1b4b13,1,25
1d90b4,2,33
132cc0,2,56
06b8b9,2,42
